employee_id,amount,from_date,to_date
13843,43189,1996-02-28T00:00:00.000Z,1997-02-27T00:00:00.000Z
13843,43720,1997-02-27T00:00:00.000Z,1998-02-27T00:00:00.000Z
13843,45450,1998-02-27T00:00:00.000Z,1999-02-27T00:00:00.000Z
13843,49228,1999-02-27T00:00:00.000Z,2000-02-27T00:00:00.000Z
13843,51334,2000-02-27T00:00:00.000Z,2001-02-26T00:00:00.000Z
13843,51293,2001-02-26T00:00:00.000Z,2002-02-26T00:00:00.000Z
13843,53108,2002-02-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
13844,41488,1995-06-28T00:00:00.000Z,1996-06-27T00:00:00.000Z
13844,44669,1996-06-27T00:00:00.000Z,1997-06-27T00:00:00.000Z
13844,44984,1997-06-27T00:00:00.000Z,1998-06-27T00:00:00.000Z
13844,44930,1998-06-27T00:00:00.000Z,1999-06-27T00:00:00.000Z
13844,47304,1999-06-27T00:00:00.000Z,2000-06-26T00:00:00.000Z
13844,48123,2000-06-26T00:00:00.000Z,2001-06-26T00:00:00.000Z
13844,48065,2001-06-26T00:00:00.000Z,2002-06-26T00:00:00.000Z
13844,48093,2002-06-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
13845,99039,1997-01-12T00:00:00.000Z,1998-01-12T00:00:00.000Z
13845,100667,1998-01-12T00:00:00.000Z,1999-01-12T00:00:00.000Z
13845,103111,1999-01-12T00:00:00.000Z,2000-01-12T00:00:00.000Z
13845,104244,2000-01-12T00:00:00.000Z,2001-01-11T00:00:00.000Z
13845,104095,2001-01-11T00:00:00.000Z,2002-01-11T00:00:00.000Z
13845,105381,2002-01-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
13846,61097,1985-03-20T00:00:00.000Z,1986-03-20T00:00:00.000Z
13846,60604,1986-03-20T00:00:00.000Z,1987-03-20T00:00:00.000Z
13846,63180,1987-03-20T00:00:00.000Z,1988-03-19T00:00:00.000Z
13846,65476,1988-03-19T00:00:00.000Z,1989-03-19T00:00:00.000Z
13846,65308,1989-03-19T00:00:00.000Z,1990-03-19T00:00:00.000Z
13846,68564,1990-03-19T00:00:00.000Z,1991-03-19T00:00:00.000Z
13846,69551,1991-03-19T00:00:00.000Z,1992-03-18T00:00:00.000Z
13846,70713,1992-03-18T00:00:00.000Z,1993-03-18T00:00:00.000Z
13846,72919,1993-03-18T00:00:00.000Z,1994-03-18T00:00:00.000Z
13846,77097,1994-03-18T00:00:00.000Z,1995-03-18T00:00:00.000Z
13846,80230,1995-03-18T00:00:00.000Z,1996-03-17T00:00:00.000Z
13846,80600,1996-03-17T00:00:00.000Z,1997-03-17T00:00:00.000Z
13846,84092,1997-03-17T00:00:00.000Z,1998-03-17T00:00:00.000Z
13846,87279,1998-03-17T00:00:00.000Z,1999-03-17T00:00:00.000Z
13846,90282,1999-03-17T00:00:00.000Z,2000-03-16T00:00:00.000Z
13846,90873,2000-03-16T00:00:00.000Z,2001-03-16T00:00:00.000Z
13846,94112,2001-03-16T00:00:00.000Z,2002-03-16T00:00:00.000Z
13846,94682,2002-03-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
13847,40599,1998-06-02T00:00:00.000Z,1999-06-02T00:00:00.000Z
13847,40168,1999-06-02T00:00:00.000Z,2000-06-01T00:00:00.000Z
13847,40841,2000-06-01T00:00:00.000Z,2001-06-01T00:00:00.000Z
13847,40947,2001-06-01T00:00:00.000Z,2002-06-01T00:00:00.000Z
13847,44322,2002-06-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
13848,83567,1987-04-12T00:00:00.000Z,1988-04-11T00:00:00.000Z
13848,83506,1988-04-11T00:00:00.000Z,1989-04-11T00:00:00.000Z
13848,83966,1989-04-11T00:00:00.000Z,1990-04-11T00:00:00.000Z
13848,87280,1990-04-11T00:00:00.000Z,1991-04-11T00:00:00.000Z
13848,89179,1991-04-11T00:00:00.000Z,1992-04-10T00:00:00.000Z
13848,92562,1992-04-10T00:00:00.000Z,1993-04-10T00:00:00.000Z
13848,95981,1993-04-10T00:00:00.000Z,1994-04-10T00:00:00.000Z
13848,99209,1994-04-10T00:00:00.000Z,1995-04-10T00:00:00.000Z
13848,100078,1995-04-10T00:00:00.000Z,1995-10-21T00:00:00.000Z
13849,40000,1989-04-24T00:00:00.000Z,1990-04-24T00:00:00.000Z
13849,43825,1990-04-24T00:00:00.000Z,1991-04-24T00:00:00.000Z
13849,45835,1991-04-24T00:00:00.000Z,1992-04-23T00:00:00.000Z
13849,48895,1992-04-23T00:00:00.000Z,1993-04-23T00:00:00.000Z
13849,50115,1993-04-23T00:00:00.000Z,1994-04-23T00:00:00.000Z
13849,52061,1994-04-23T00:00:00.000Z,1995-04-23T00:00:00.000Z
13849,52906,1995-04-23T00:00:00.000Z,1996-04-22T00:00:00.000Z
13849,55204,1996-04-22T00:00:00.000Z,1997-04-22T00:00:00.000Z
13849,58857,1997-04-22T00:00:00.000Z,1998-04-22T00:00:00.000Z
13849,61769,1998-04-22T00:00:00.000Z,1999-04-22T00:00:00.000Z
13849,64318,1999-04-22T00:00:00.000Z,2000-04-21T00:00:00.000Z
13849,64271,2000-04-21T00:00:00.000Z,2001-04-21T00:00:00.000Z
13849,64964,2001-04-21T00:00:00.000Z,2002-04-21T00:00:00.000Z
13849,67110,2002-04-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
13850,59163,1996-10-10T00:00:00.000Z,1997-10-10T00:00:00.000Z
13850,62818,1997-10-10T00:00:00.000Z,1998-10-10T00:00:00.000Z
13850,64961,1998-10-10T00:00:00.000Z,1999-10-10T00:00:00.000Z
13850,64608,1999-10-10T00:00:00.000Z,2000-10-09T00:00:00.000Z
13850,68846,2000-10-09T00:00:00.000Z,2001-10-09T00:00:00.000Z
13850,71849,2001-10-09T00:00:00.000Z,9999-01-01T00:00:00.000Z
13851,52615,1995-02-17T00:00:00.000Z,1996-02-17T00:00:00.000Z
13851,56461,1996-02-17T00:00:00.000Z,1997-02-16T00:00:00.000Z
13851,56139,1997-02-16T00:00:00.000Z,1998-02-16T00:00:00.000Z
13851,60408,1998-02-16T00:00:00.000Z,1999-02-16T00:00:00.000Z
13851,63307,1999-02-16T00:00:00.000Z,2000-02-16T00:00:00.000Z
13851,67182,2000-02-16T00:00:00.000Z,2001-02-15T00:00:00.000Z
13851,69360,2001-02-15T00:00:00.000Z,2002-02-15T00:00:00.000Z
13851,70731,2002-02-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
13852,56111,1996-12-24T00:00:00.000Z,1997-12-24T00:00:00.000Z
13852,59828,1997-12-24T00:00:00.000Z,1998-12-24T00:00:00.000Z
13852,60078,1998-12-24T00:00:00.000Z,1999-12-24T00:00:00.000Z
13852,59869,1999-12-24T00:00:00.000Z,2000-12-23T00:00:00.000Z
13852,61158,2000-12-23T00:00:00.000Z,2001-12-23T00:00:00.000Z
13852,61873,2001-12-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
13853,61615,1991-03-25T00:00:00.000Z,1992-03-24T00:00:00.000Z
13853,61822,1992-03-24T00:00:00.000Z,1993-03-24T00:00:00.000Z
13853,62528,1993-03-24T00:00:00.000Z,1994-03-24T00:00:00.000Z
13853,65629,1994-03-24T00:00:00.000Z,1995-03-24T00:00:00.000Z
13853,68214,1995-03-24T00:00:00.000Z,1996-03-23T00:00:00.000Z
13853,68196,1996-03-23T00:00:00.000Z,1997-03-23T00:00:00.000Z
13853,69500,1997-03-23T00:00:00.000Z,1998-03-23T00:00:00.000Z
13853,69488,1998-03-23T00:00:00.000Z,1999-03-23T00:00:00.000Z
13853,69160,1999-03-23T00:00:00.000Z,2000-03-22T00:00:00.000Z
13853,73559,2000-03-22T00:00:00.000Z,2001-03-22T00:00:00.000Z
13853,75389,2001-03-22T00:00:00.000Z,2002-03-22T00:00:00.000Z
13853,75550,2002-03-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
13854,40000,1992-07-15T00:00:00.000Z,1993-07-15T00:00:00.000Z
13854,40832,1993-07-15T00:00:00.000Z,1994-07-15T00:00:00.000Z
13854,40860,1994-07-15T00:00:00.000Z,1995-07-15T00:00:00.000Z
13854,42421,1995-07-15T00:00:00.000Z,1996-07-14T00:00:00.000Z
13854,44020,1996-07-14T00:00:00.000Z,1997-07-14T00:00:00.000Z
13854,45669,1997-07-14T00:00:00.000Z,1998-07-14T00:00:00.000Z
13854,48993,1998-07-14T00:00:00.000Z,1999-01-19T00:00:00.000Z
13855,40000,1986-09-27T00:00:00.000Z,1987-09-27T00:00:00.000Z
13855,41817,1987-09-27T00:00:00.000Z,1988-09-26T00:00:00.000Z
13855,45086,1988-09-26T00:00:00.000Z,1989-09-26T00:00:00.000Z
13855,48135,1989-09-26T00:00:00.000Z,1990-09-26T00:00:00.000Z
13855,49896,1990-09-26T00:00:00.000Z,1991-09-26T00:00:00.000Z
13855,52168,1991-09-26T00:00:00.000Z,1992-09-25T00:00:00.000Z
13855,53046,1992-09-25T00:00:00.000Z,1993-09-25T00:00:00.000Z
13855,56512,1993-09-25T00:00:00.000Z,1994-09-25T00:00:00.000Z
13855,57924,1994-09-25T00:00:00.000Z,1995-09-25T00:00:00.000Z
13855,61139,1995-09-25T00:00:00.000Z,1996-09-24T00:00:00.000Z
13855,63164,1996-09-24T00:00:00.000Z,1997-09-24T00:00:00.000Z
13855,67447,1997-09-24T00:00:00.000Z,1998-09-24T00:00:00.000Z
13855,71292,1998-09-24T00:00:00.000Z,1999-09-24T00:00:00.000Z
13855,75150,1999-09-24T00:00:00.000Z,2000-09-23T00:00:00.000Z
13855,78945,2000-09-23T00:00:00.000Z,2001-09-23T00:00:00.000Z
13855,81672,2001-09-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
13856,77934,1995-04-26T00:00:00.000Z,1996-04-25T00:00:00.000Z
13856,81369,1996-04-25T00:00:00.000Z,1997-04-25T00:00:00.000Z
13856,85637,1997-04-25T00:00:00.000Z,1998-04-25T00:00:00.000Z
13856,86137,1998-04-25T00:00:00.000Z,1999-04-25T00:00:00.000Z
13856,89441,1999-04-25T00:00:00.000Z,2000-04-24T00:00:00.000Z
13856,92906,2000-04-24T00:00:00.000Z,2001-04-24T00:00:00.000Z
13856,94132,2001-04-24T00:00:00.000Z,2002-04-24T00:00:00.000Z
13856,94391,2002-04-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
13857,51929,1990-11-09T00:00:00.000Z,1991-11-09T00:00:00.000Z
13857,55500,1991-11-09T00:00:00.000Z,1992-11-08T00:00:00.000Z
13857,55890,1992-11-08T00:00:00.000Z,1993-11-08T00:00:00.000Z
13857,57097,1993-11-08T00:00:00.000Z,1994-11-08T00:00:00.000Z
13857,58626,1994-11-08T00:00:00.000Z,1995-11-08T00:00:00.000Z
13857,60962,1995-11-08T00:00:00.000Z,1996-11-07T00:00:00.000Z
13857,61699,1996-11-07T00:00:00.000Z,1997-11-07T00:00:00.000Z
13857,63313,1997-11-07T00:00:00.000Z,1998-11-07T00:00:00.000Z
13857,62882,1998-11-07T00:00:00.000Z,1999-11-07T00:00:00.000Z
13857,66184,1999-11-07T00:00:00.000Z,2000-11-06T00:00:00.000Z
13857,70140,2000-11-06T00:00:00.000Z,2001-11-06T00:00:00.000Z
13857,69785,2001-11-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
13858,53425,1988-11-23T00:00:00.000Z,1989-11-23T00:00:00.000Z
13858,56451,1989-11-23T00:00:00.000Z,1990-11-23T00:00:00.000Z
13858,56331,1990-11-23T00:00:00.000Z,1991-11-23T00:00:00.000Z
13858,58729,1991-11-23T00:00:00.000Z,1992-11-22T00:00:00.000Z
13858,60156,1992-11-22T00:00:00.000Z,1993-11-22T00:00:00.000Z
13858,62642,1993-11-22T00:00:00.000Z,1994-11-22T00:00:00.000Z
13858,64729,1994-11-22T00:00:00.000Z,1995-11-22T00:00:00.000Z
13858,66008,1995-11-22T00:00:00.000Z,1996-11-21T00:00:00.000Z
13858,68618,1996-11-21T00:00:00.000Z,1997-11-21T00:00:00.000Z
13858,69504,1997-11-21T00:00:00.000Z,1998-11-21T00:00:00.000Z
13858,73925,1998-11-21T00:00:00.000Z,1999-11-21T00:00:00.000Z
13858,76095,1999-11-21T00:00:00.000Z,2000-11-20T00:00:00.000Z
13858,76260,2000-11-20T00:00:00.000Z,2001-11-20T00:00:00.000Z
13858,76407,2001-11-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
13859,40000,1987-08-23T00:00:00.000Z,1988-08-22T00:00:00.000Z
13859,44207,1988-08-22T00:00:00.000Z,1989-08-22T00:00:00.000Z
13859,47252,1989-08-22T00:00:00.000Z,1990-08-22T00:00:00.000Z
13859,51248,1990-08-22T00:00:00.000Z,1991-08-22T00:00:00.000Z
13859,55492,1991-08-22T00:00:00.000Z,1992-08-21T00:00:00.000Z
13859,58616,1992-08-21T00:00:00.000Z,1993-08-21T00:00:00.000Z
13859,59991,1993-08-21T00:00:00.000Z,1994-08-21T00:00:00.000Z
13859,60878,1994-08-21T00:00:00.000Z,1995-08-21T00:00:00.000Z
13859,62078,1995-08-21T00:00:00.000Z,1996-08-20T00:00:00.000Z
13859,62616,1996-08-20T00:00:00.000Z,1997-08-20T00:00:00.000Z
13859,66735,1997-08-20T00:00:00.000Z,1998-08-20T00:00:00.000Z
13859,69163,1998-08-20T00:00:00.000Z,1999-08-20T00:00:00.000Z
13859,69333,1999-08-20T00:00:00.000Z,2000-08-19T00:00:00.000Z
13859,70181,2000-08-19T00:00:00.000Z,2001-08-19T00:00:00.000Z
13859,69876,2001-08-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
13860,46045,1988-07-27T00:00:00.000Z,1989-07-27T00:00:00.000Z
13860,48859,1989-07-27T00:00:00.000Z,1990-07-27T00:00:00.000Z
13860,48727,1990-07-27T00:00:00.000Z,1991-07-27T00:00:00.000Z
13860,51955,1991-07-27T00:00:00.000Z,1992-07-26T00:00:00.000Z
13860,54154,1992-07-26T00:00:00.000Z,1993-07-26T00:00:00.000Z
13860,55994,1993-07-26T00:00:00.000Z,1994-07-26T00:00:00.000Z
13860,57070,1994-07-26T00:00:00.000Z,1995-07-26T00:00:00.000Z
13860,58123,1995-07-26T00:00:00.000Z,1996-07-25T00:00:00.000Z
13860,60296,1996-07-25T00:00:00.000Z,1997-07-25T00:00:00.000Z
13860,63288,1997-07-25T00:00:00.000Z,1998-07-25T00:00:00.000Z
13860,67144,1998-07-25T00:00:00.000Z,1999-07-25T00:00:00.000Z
13860,66945,1999-07-25T00:00:00.000Z,2000-07-24T00:00:00.000Z
13860,68194,2000-07-24T00:00:00.000Z,2001-07-24T00:00:00.000Z
13860,69447,2001-07-24T00:00:00.000Z,2002-07-24T00:00:00.000Z
13860,73864,2002-07-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
13861,42013,1995-06-12T00:00:00.000Z,1996-06-11T00:00:00.000Z
13861,43452,1996-06-11T00:00:00.000Z,1997-06-11T00:00:00.000Z
13861,43269,1997-06-11T00:00:00.000Z,1998-06-11T00:00:00.000Z
13861,43412,1998-06-11T00:00:00.000Z,1999-06-11T00:00:00.000Z
13861,45687,1999-06-11T00:00:00.000Z,2000-06-10T00:00:00.000Z
13861,45789,2000-06-10T00:00:00.000Z,2001-06-10T00:00:00.000Z
13861,48480,2001-06-10T00:00:00.000Z,2002-06-10T00:00:00.000Z
13861,51032,2002-06-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
13862,40872,1997-08-29T00:00:00.000Z,1998-08-29T00:00:00.000Z
13862,41323,1998-08-29T00:00:00.000Z,1999-08-29T00:00:00.000Z
13862,44721,1999-08-29T00:00:00.000Z,2000-08-28T00:00:00.000Z
13862,47158,2000-08-28T00:00:00.000Z,2001-08-28T00:00:00.000Z
13862,47271,2001-08-28T00:00:00.000Z,2002-03-16T00:00:00.000Z
13863,84893,1990-03-23T00:00:00.000Z,1991-03-23T00:00:00.000Z
13863,84907,1991-03-23T00:00:00.000Z,1992-03-22T00:00:00.000Z
13863,85735,1992-03-22T00:00:00.000Z,1993-03-22T00:00:00.000Z
13863,89327,1993-03-22T00:00:00.000Z,1994-03-22T00:00:00.000Z
13863,90586,1994-03-22T00:00:00.000Z,1995-03-22T00:00:00.000Z
13863,90723,1995-03-22T00:00:00.000Z,1996-03-21T00:00:00.000Z
13863,91322,1996-03-21T00:00:00.000Z,1997-03-21T00:00:00.000Z
13863,94882,1997-03-21T00:00:00.000Z,1998-03-21T00:00:00.000Z
13863,98431,1998-03-21T00:00:00.000Z,1999-03-21T00:00:00.000Z
13863,99667,1999-03-21T00:00:00.000Z,2000-03-20T00:00:00.000Z
13863,103251,2000-03-20T00:00:00.000Z,2001-03-20T00:00:00.000Z
13863,105585,2001-03-20T00:00:00.000Z,2002-03-20T00:00:00.000Z
13863,107181,2002-03-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
13864,58688,1986-01-31T00:00:00.000Z,1987-01-31T00:00:00.000Z
13864,60141,1987-01-31T00:00:00.000Z,1988-01-31T00:00:00.000Z
13864,63457,1988-01-31T00:00:00.000Z,1989-01-30T00:00:00.000Z
13864,66999,1989-01-30T00:00:00.000Z,1990-01-30T00:00:00.000Z
13864,69705,1990-01-30T00:00:00.000Z,1991-01-30T00:00:00.000Z
13864,70616,1991-01-30T00:00:00.000Z,1992-01-30T00:00:00.000Z
13864,74283,1992-01-30T00:00:00.000Z,1993-01-29T00:00:00.000Z
13864,77801,1993-01-29T00:00:00.000Z,1994-01-29T00:00:00.000Z
13864,81122,1994-01-29T00:00:00.000Z,1995-01-29T00:00:00.000Z
13864,84827,1995-01-29T00:00:00.000Z,1996-01-29T00:00:00.000Z
13864,86123,1996-01-29T00:00:00.000Z,1997-01-28T00:00:00.000Z
13864,89374,1997-01-28T00:00:00.000Z,1998-01-28T00:00:00.000Z
13864,89902,1998-01-28T00:00:00.000Z,1999-01-28T00:00:00.000Z
13864,89486,1999-01-28T00:00:00.000Z,2000-01-28T00:00:00.000Z
13864,92542,2000-01-28T00:00:00.000Z,2001-01-27T00:00:00.000Z
13864,92613,2001-01-27T00:00:00.000Z,2002-01-27T00:00:00.000Z
13864,96758,2002-01-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
13865,72744,1998-11-11T00:00:00.000Z,1999-11-11T00:00:00.000Z
13865,73342,1999-11-11T00:00:00.000Z,2000-11-10T00:00:00.000Z
13865,77622,2000-11-10T00:00:00.000Z,2001-11-10T00:00:00.000Z
13865,79534,2001-11-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
13866,78575,1999-12-25T00:00:00.000Z,2000-12-24T00:00:00.000Z
13866,79970,2000-12-24T00:00:00.000Z,2001-12-24T00:00:00.000Z
13866,82757,2001-12-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
13867,49262,1987-05-30T00:00:00.000Z,1988-05-29T00:00:00.000Z
13867,51548,1988-05-29T00:00:00.000Z,1989-05-29T00:00:00.000Z
13867,53350,1989-05-29T00:00:00.000Z,1990-05-29T00:00:00.000Z
13867,56082,1990-05-29T00:00:00.000Z,1991-05-29T00:00:00.000Z
13867,60238,1991-05-29T00:00:00.000Z,1992-05-28T00:00:00.000Z
13867,60722,1992-05-28T00:00:00.000Z,1993-05-28T00:00:00.000Z
13867,64728,1993-05-28T00:00:00.000Z,1994-05-28T00:00:00.000Z
13867,68918,1994-05-28T00:00:00.000Z,1995-05-28T00:00:00.000Z
13867,71688,1995-05-28T00:00:00.000Z,1996-05-27T00:00:00.000Z
13867,73879,1996-05-27T00:00:00.000Z,1997-05-27T00:00:00.000Z
13867,74789,1997-05-27T00:00:00.000Z,1998-05-27T00:00:00.000Z
13867,78328,1998-05-27T00:00:00.000Z,1999-05-27T00:00:00.000Z
13867,81088,1999-05-27T00:00:00.000Z,2000-05-26T00:00:00.000Z
13867,80733,2000-05-26T00:00:00.000Z,2001-05-26T00:00:00.000Z
13867,82033,2001-05-26T00:00:00.000Z,2002-05-26T00:00:00.000Z
13867,81590,2002-05-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
13868,52129,1990-04-07T00:00:00.000Z,1991-04-06T00:00:00.000Z
13868,53620,1991-04-06T00:00:00.000Z,1992-04-06T00:00:00.000Z
13868,56323,1992-04-06T00:00:00.000Z,1993-04-06T00:00:00.000Z
13868,57472,1993-04-06T00:00:00.000Z,1994-04-06T00:00:00.000Z
13868,58519,1994-04-06T00:00:00.000Z,1995-04-06T00:00:00.000Z
13868,61390,1995-04-06T00:00:00.000Z,1996-04-04T00:00:00.000Z
13868,64831,1996-04-04T00:00:00.000Z,1997-04-04T00:00:00.000Z
13868,67249,1997-04-04T00:00:00.000Z,1998-04-04T00:00:00.000Z
13868,66775,1998-04-04T00:00:00.000Z,1999-04-05T00:00:00.000Z
13868,66809,1999-04-05T00:00:00.000Z,2000-04-04T00:00:00.000Z
13868,68977,2000-04-04T00:00:00.000Z,2001-04-04T00:00:00.000Z
13868,72656,2001-04-04T00:00:00.000Z,2002-04-03T00:00:00.000Z
13868,74777,2002-04-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
13869,52114,1994-04-13T00:00:00.000Z,1995-04-13T00:00:00.000Z
13869,52356,1995-04-13T00:00:00.000Z,1996-04-12T00:00:00.000Z
13869,54745,1996-04-12T00:00:00.000Z,1996-05-27T00:00:00.000Z
13870,40000,1997-02-17T00:00:00.000Z,1998-02-17T00:00:00.000Z
13870,43516,1998-02-17T00:00:00.000Z,1999-02-17T00:00:00.000Z
13870,47392,1999-02-17T00:00:00.000Z,2000-02-17T00:00:00.000Z
13870,48251,2000-02-17T00:00:00.000Z,2001-02-16T00:00:00.000Z
13870,50155,2001-02-16T00:00:00.000Z,2002-02-16T00:00:00.000Z
13870,53963,2002-02-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
13871,70333,1999-12-05T00:00:00.000Z,2000-12-04T00:00:00.000Z
13871,71868,2000-12-04T00:00:00.000Z,2001-12-04T00:00:00.000Z
13871,74525,2001-12-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
13872,43162,1995-10-16T00:00:00.000Z,1996-10-15T00:00:00.000Z
13872,42696,1996-10-15T00:00:00.000Z,1997-10-15T00:00:00.000Z
13872,42660,1997-10-15T00:00:00.000Z,1998-10-15T00:00:00.000Z
13872,46552,1998-10-15T00:00:00.000Z,1999-10-15T00:00:00.000Z
13872,47161,1999-10-15T00:00:00.000Z,2000-10-14T00:00:00.000Z
13872,49089,2000-10-14T00:00:00.000Z,2001-10-14T00:00:00.000Z
13872,53213,2001-10-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
13873,54038,1995-03-11T00:00:00.000Z,1996-03-10T00:00:00.000Z
13873,55974,1996-03-10T00:00:00.000Z,1997-03-10T00:00:00.000Z
13873,58472,1997-03-10T00:00:00.000Z,1998-03-10T00:00:00.000Z
13873,61002,1998-03-10T00:00:00.000Z,1999-03-10T00:00:00.000Z
13873,61126,1999-03-10T00:00:00.000Z,2000-03-09T00:00:00.000Z
13873,61528,2000-03-09T00:00:00.000Z,2001-03-09T00:00:00.000Z
13873,63874,2001-03-09T00:00:00.000Z,2002-03-09T00:00:00.000Z
13873,63954,2002-03-09T00:00:00.000Z,9999-01-01T00:00:00.000Z
13874,40000,1992-02-22T00:00:00.000Z,1993-02-21T00:00:00.000Z
13874,40770,1993-02-21T00:00:00.000Z,1994-02-21T00:00:00.000Z
13874,41514,1994-02-21T00:00:00.000Z,1994-04-17T00:00:00.000Z
13875,40000,1992-01-21T00:00:00.000Z,1993-01-20T00:00:00.000Z
13875,43720,1993-01-20T00:00:00.000Z,1994-01-20T00:00:00.000Z
13875,45638,1994-01-20T00:00:00.000Z,1995-01-20T00:00:00.000Z
13875,49241,1995-01-20T00:00:00.000Z,1996-01-20T00:00:00.000Z
13875,53492,1996-01-20T00:00:00.000Z,1997-01-19T00:00:00.000Z
13875,55922,1997-01-19T00:00:00.000Z,1998-01-19T00:00:00.000Z
13875,58920,1998-01-19T00:00:00.000Z,1999-01-19T00:00:00.000Z
13875,59746,1999-01-19T00:00:00.000Z,2000-01-19T00:00:00.000Z
13875,62533,2000-01-19T00:00:00.000Z,2001-01-18T00:00:00.000Z
13875,66517,2001-01-18T00:00:00.000Z,2002-01-18T00:00:00.000Z
13875,66238,2002-01-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
13876,60548,1995-05-03T00:00:00.000Z,1996-05-02T00:00:00.000Z
13876,63131,1996-05-02T00:00:00.000Z,1997-05-02T00:00:00.000Z
13876,66721,1997-05-02T00:00:00.000Z,1998-05-02T00:00:00.000Z
13876,70169,1998-05-02T00:00:00.000Z,1999-05-02T00:00:00.000Z
13876,73813,1999-05-02T00:00:00.000Z,2000-05-01T00:00:00.000Z
13876,73862,2000-05-01T00:00:00.000Z,2001-05-01T00:00:00.000Z
13876,77534,2001-05-01T00:00:00.000Z,2002-05-01T00:00:00.000Z
13876,81578,2002-05-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
13877,40000,1999-11-11T00:00:00.000Z,2000-11-10T00:00:00.000Z
13877,43645,2000-11-10T00:00:00.000Z,2001-11-10T00:00:00.000Z
13877,44742,2001-11-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
13878,58776,1990-09-11T00:00:00.000Z,1991-09-11T00:00:00.000Z
13878,62418,1991-09-11T00:00:00.000Z,1992-09-10T00:00:00.000Z
13878,63290,1992-09-10T00:00:00.000Z,1993-09-10T00:00:00.000Z
13878,64639,1993-09-10T00:00:00.000Z,1994-09-10T00:00:00.000Z
13878,66102,1994-09-10T00:00:00.000Z,1995-09-10T00:00:00.000Z
13878,66261,1995-09-10T00:00:00.000Z,1996-09-09T00:00:00.000Z
13878,68930,1996-09-09T00:00:00.000Z,1997-09-09T00:00:00.000Z
13878,72442,1997-09-09T00:00:00.000Z,1998-09-09T00:00:00.000Z
13878,75804,1998-09-09T00:00:00.000Z,1999-09-09T00:00:00.000Z
13878,76631,1999-09-09T00:00:00.000Z,2000-09-08T00:00:00.000Z
13878,79010,2000-09-08T00:00:00.000Z,2001-09-08T00:00:00.000Z
13878,80578,2001-09-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
13879,46501,1989-10-05T00:00:00.000Z,1990-10-05T00:00:00.000Z
13879,48032,1990-10-05T00:00:00.000Z,1991-10-05T00:00:00.000Z
13879,48103,1991-10-05T00:00:00.000Z,1992-10-04T00:00:00.000Z
13879,49748,1992-10-04T00:00:00.000Z,1993-10-04T00:00:00.000Z
13879,52464,1993-10-04T00:00:00.000Z,1994-10-04T00:00:00.000Z
13879,55994,1994-10-04T00:00:00.000Z,1995-10-04T00:00:00.000Z
13879,60388,1995-10-04T00:00:00.000Z,1996-10-03T00:00:00.000Z
13879,60387,1996-10-03T00:00:00.000Z,1997-10-03T00:00:00.000Z
13879,64205,1997-10-03T00:00:00.000Z,1998-10-03T00:00:00.000Z
13879,66101,1998-10-03T00:00:00.000Z,1999-10-03T00:00:00.000Z
13879,66604,1999-10-03T00:00:00.000Z,2000-10-02T00:00:00.000Z
13879,68284,2000-10-02T00:00:00.000Z,2001-10-02T00:00:00.000Z
13879,72091,2001-10-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
13880,40021,1985-12-24T00:00:00.000Z,1986-12-24T00:00:00.000Z
13880,40510,1986-12-24T00:00:00.000Z,1987-12-24T00:00:00.000Z
13880,40464,1987-12-24T00:00:00.000Z,1988-12-23T00:00:00.000Z
13880,41985,1988-12-23T00:00:00.000Z,1989-12-23T00:00:00.000Z
13880,44489,1989-12-23T00:00:00.000Z,1990-12-23T00:00:00.000Z
13880,45419,1990-12-23T00:00:00.000Z,1991-12-23T00:00:00.000Z
13880,49761,1991-12-23T00:00:00.000Z,1992-12-22T00:00:00.000Z
