employee_id,department_id,from_date,to_date
52911,d009,1995-10-14T00:00:00.000Z,2001-03-25T00:00:00.000Z
52912,d003,1996-08-06T00:00:00.000Z,2002-02-23T00:00:00.000Z
52913,d004,1996-07-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
52914,d004,1997-01-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
52915,d005,1994-01-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
52916,d002,2000-01-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
52917,d008,1988-01-31T00:00:00.000Z,9999-01-01T00:00:00.000Z
52918,d005,1997-07-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
52919,d004,1995-05-10T00:00:00.000Z,1997-03-02T00:00:00.000Z
52920,d004,1991-12-21T00:00:00.000Z,2002-03-07T00:00:00.000Z
52920,d009,2002-03-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
52921,d007,1990-10-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
52922,d003,1990-09-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
52923,d004,1985-07-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
52924,d005,1991-03-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
52925,d002,1998-04-08T00:00:00.000Z,1998-05-02T00:00:00.000Z
52926,d007,1993-09-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
52927,d004,1987-01-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
52928,d004,1997-10-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
52929,d007,1996-06-06T00:00:00.000Z,2001-11-06T00:00:00.000Z
52929,d009,2001-11-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
52930,d008,1996-02-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
52931,d004,1987-01-21T00:00:00.000Z,1988-10-25T00:00:00.000Z
52932,d005,1988-11-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
52933,d002,1985-09-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
52934,d004,1998-01-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
52935,d007,1991-03-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
52936,d001,1996-11-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
52937,d001,1996-12-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
52937,d003,1996-06-11T00:00:00.000Z,1996-12-02T00:00:00.000Z
52938,d005,1994-07-23T00:00:00.000Z,1997-02-22T00:00:00.000Z
52939,d004,1988-03-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
52940,d005,1992-07-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
52941,d002,1993-06-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
52942,d005,1998-04-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
52943,d004,1999-09-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
52944,d005,1992-02-07T00:00:00.000Z,2001-12-23T00:00:00.000Z
52945,d005,1990-11-07T00:00:00.000Z,1993-09-27T00:00:00.000Z
52946,d005,1994-10-27T00:00:00.000Z,1995-03-27T00:00:00.000Z
52946,d008,1995-03-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
52947,d004,1990-01-31T00:00:00.000Z,9999-01-01T00:00:00.000Z
52948,d005,1988-01-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
52949,d008,1994-07-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
52950,d005,1999-08-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
52951,d007,1991-04-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
52952,d002,1987-07-21T00:00:00.000Z,1993-02-19T00:00:00.000Z
52953,d004,1991-02-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
52954,d007,1996-05-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
52955,d005,1987-09-18T00:00:00.000Z,1994-08-11T00:00:00.000Z
52956,d004,1987-03-21T00:00:00.000Z,1998-11-24T00:00:00.000Z
52956,d006,1998-11-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
52957,d007,1986-02-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
52958,d006,1993-07-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
52959,d008,1996-06-17T00:00:00.000Z,1999-02-09T00:00:00.000Z
52960,d005,1992-03-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
52961,d005,1988-06-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
52962,d007,1990-02-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
52963,d005,1995-09-22T00:00:00.000Z,1999-11-04T00:00:00.000Z
52964,d004,1996-04-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
52964,d005,1992-04-22T00:00:00.000Z,1996-04-20T00:00:00.000Z
52965,d004,1991-11-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
52966,d005,1995-12-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
52967,d002,1996-08-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
52968,d009,1985-08-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
52969,d001,1997-03-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
52970,d004,1988-03-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
52971,d001,1993-12-18T00:00:00.000Z,1994-12-04T00:00:00.000Z
52972,d001,1991-06-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
52972,d007,1989-06-01T00:00:00.000Z,1991-06-20T00:00:00.000Z
52973,d007,1985-04-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
52974,d001,1999-11-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
52975,d007,1987-10-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
52976,d004,1996-12-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
52977,d004,1993-04-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
52978,d006,1988-01-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
52979,d009,1989-06-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
52980,d004,1990-01-07T00:00:00.000Z,1996-04-23T00:00:00.000Z
52980,d006,1996-04-23T00:00:00.000Z,1997-07-25T00:00:00.000Z
52981,d004,1991-03-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
52982,d005,1988-01-10T00:00:00.000Z,1991-11-17T00:00:00.000Z
52983,d004,1985-11-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
52984,d004,1986-11-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
52985,d005,1992-07-31T00:00:00.000Z,9999-01-01T00:00:00.000Z
52986,d001,1988-11-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
52987,d007,1989-06-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
52988,d005,1992-04-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
52989,d004,1995-06-19T00:00:00.000Z,1998-08-29T00:00:00.000Z
52989,d006,1998-08-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
52990,d004,1991-06-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
52991,d005,1995-10-18T00:00:00.000Z,1999-06-24T00:00:00.000Z
52992,d004,1991-12-09T00:00:00.000Z,9999-01-01T00:00:00.000Z
52993,d004,1990-06-25T00:00:00.000Z,1990-07-13T00:00:00.000Z
52994,d008,1988-09-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
52995,d003,1999-05-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
52996,d004,1993-04-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
52997,d009,1989-04-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
52998,d008,1989-02-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
52999,d004,1999-11-09T00:00:00.000Z,2002-04-15T00:00:00.000Z
52999,d006,2002-04-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
53000,d009,1989-12-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
53001,d005,1985-03-18T00:00:00.000Z,1991-08-06T00:00:00.000Z
53002,d002,1998-03-26T00:00:00.000Z,2001-08-26T00:00:00.000Z
53003,d005,1997-06-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
53004,d007,1992-03-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
53005,d005,1994-02-17T00:00:00.000Z,2000-01-27T00:00:00.000Z
53006,d002,1985-08-03T00:00:00.000Z,1994-02-04T00:00:00.000Z
53007,d008,1994-07-25T00:00:00.000Z,1998-11-17T00:00:00.000Z
53008,d004,1996-05-09T00:00:00.000Z,1999-09-20T00:00:00.000Z
53008,d006,1999-09-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
53009,d006,1994-07-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
53010,d005,1990-11-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
53011,d004,1993-01-31T00:00:00.000Z,9999-01-01T00:00:00.000Z
53012,d007,1986-10-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
53013,d007,1995-11-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
53014,d009,1994-09-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
53015,d005,1988-10-16T00:00:00.000Z,1999-03-09T00:00:00.000Z
53016,d004,1995-01-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
53016,d005,1993-07-11T00:00:00.000Z,1995-01-16T00:00:00.000Z
53017,d001,1995-03-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
53018,d005,1998-05-07T00:00:00.000Z,1998-11-06T00:00:00.000Z
53019,d005,1993-02-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
53020,d008,1987-05-04T00:00:00.000Z,1990-03-26T00:00:00.000Z
53021,d004,1988-10-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
53022,d007,1989-05-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
53023,d005,1985-02-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
53024,d004,1985-12-05T00:00:00.000Z,1988-01-25T00:00:00.000Z
53025,d005,1986-09-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
53026,d004,1994-08-10T00:00:00.000Z,2000-09-23T00:00:00.000Z
53026,d009,2000-09-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
53027,d007,1989-07-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
53028,d007,1996-08-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
53029,d006,1987-12-09T00:00:00.000Z,9999-01-01T00:00:00.000Z
53030,d007,1986-06-05T00:00:00.000Z,1988-08-24T00:00:00.000Z
53031,d003,1985-02-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
53032,d005,1999-08-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
53033,d004,1997-11-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
53034,d004,1993-03-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
53035,d007,1996-08-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
53036,d005,1990-12-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
53036,d009,1987-10-28T00:00:00.000Z,1990-12-20T00:00:00.000Z
53037,d004,1994-10-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
53038,d005,1991-02-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
53039,d004,1986-09-29T00:00:00.000Z,1987-09-28T00:00:00.000Z
53040,d005,1997-07-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
53041,d005,1989-01-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
53042,d005,1994-05-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
53043,d008,1987-11-30T00:00:00.000Z,1991-02-16T00:00:00.000Z
53044,d006,1987-05-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
53045,d004,1991-09-14T00:00:00.000Z,1999-07-16T00:00:00.000Z
53045,d006,1999-07-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
53046,d005,1991-04-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
53047,d005,1993-10-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
53048,d001,1985-08-24T00:00:00.000Z,1997-12-01T00:00:00.000Z
53049,d007,1985-04-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
53050,d004,1990-02-08T00:00:00.000Z,1995-06-25T00:00:00.000Z
53051,d001,1993-08-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
53052,d005,1985-04-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
53053,d004,1987-01-30T00:00:00.000Z,1991-06-24T00:00:00.000Z
53054,d002,1988-08-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
53055,d002,1997-01-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
53056,d001,1996-12-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
53056,d003,1989-03-10T00:00:00.000Z,1996-12-21T00:00:00.000Z
53057,d001,1998-05-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
53058,d005,1999-04-12T00:00:00.000Z,2002-05-15T00:00:00.000Z
53059,d007,1991-05-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
53060,d005,1999-10-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
53061,d007,2000-01-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
53062,d004,1994-10-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
53063,d007,1998-08-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
53064,d004,1991-02-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
53064,d009,1987-04-23T00:00:00.000Z,1991-02-19T00:00:00.000Z
53065,d004,1987-10-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
53066,d007,1990-01-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
53067,d007,1992-10-13T00:00:00.000Z,1993-10-21T00:00:00.000Z
53068,d005,1994-04-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
53069,d003,1998-06-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
53070,d005,1987-02-22T00:00:00.000Z,1990-02-10T00:00:00.000Z
53071,d007,1989-04-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
53072,d005,1986-09-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
53073,d004,2000-10-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
53073,d008,1997-02-12T00:00:00.000Z,2000-10-27T00:00:00.000Z
53074,d007,1998-10-31T00:00:00.000Z,1999-03-17T00:00:00.000Z
53075,d009,1997-11-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
53076,d008,1996-09-09T00:00:00.000Z,9999-01-01T00:00:00.000Z
53077,d004,1987-01-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
53078,d004,1999-06-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
53079,d004,1985-07-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
53080,d005,1985-08-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
53081,d003,1989-04-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
53082,d001,1994-09-11T00:00:00.000Z,2000-03-06T00:00:00.000Z
53082,d003,1994-07-26T00:00:00.000Z,1994-09-11T00:00:00.000Z
53083,d001,1985-10-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
53084,d007,1992-09-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
53085,d007,1996-05-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
53086,d003,1989-07-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
53087,d005,1998-08-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
53088,d004,1986-05-19T00:00:00.000Z,1993-06-03T00:00:00.000Z
53089,d005,1988-02-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
53090,d007,1986-07-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
53091,d007,1996-04-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
53092,d001,1993-08-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
53092,d007,1993-07-28T00:00:00.000Z,1993-08-25T00:00:00.000Z
53093,d005,1997-09-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
53094,d007,1997-02-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
53095,d005,1992-01-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
53096,d007,1994-11-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
53097,d004,1998-02-12T00:00:00.000Z,2001-11-18T00:00:00.000Z
53098,d005,1991-04-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
53099,d005,1999-05-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
53100,d004,1994-02-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
53101,d004,1996-02-25T00:00:00.000Z,1996-10-25T00:00:00.000Z
53101,d009,1996-10-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
53102,d002,1985-10-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
53103,d007,1989-08-09T00:00:00.000Z,9999-01-01T00:00:00.000Z
53104,d005,1993-11-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
53105,d007,1987-01-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
53106,d003,1988-07-21T00:00:00.000Z,2001-04-28T00:00:00.000Z
53107,d003,1988-11-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
53108,d003,1988-03-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
53109,d005,1990-04-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
53110,d004,1996-03-30T00:00:00.000Z,1996-05-02T00:00:00.000Z
53110,d009,1996-05-02T00:00:00.000Z,2000-01-25T00:00:00.000Z
53111,d005,1994-04-25T00:00:00.000Z,1998-07-06T00:00:00.000Z
53112,d004,1998-12-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
53113,d005,1995-11-06T00:00:00.000Z,1999-05-14T00:00:00.000Z
53114,d002,1986-03-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
53115,d005,1989-11-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
53116,d004,1989-11-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
53117,d004,1998-01-30T00:00:00.000Z,1998-07-04T00:00:00.000Z
53118,d005,1994-10-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
53119,d002,1993-03-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
53120,d004,1998-10-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
53121,d005,1993-06-01T00:00:00.000Z,1995-10-27T00:00:00.000Z
53121,d008,1995-10-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
53122,d005,1999-12-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
53123,d005,1989-01-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
53124,d006,1995-05-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
53125,d003,1993-12-05T00:00:00.000Z,1999-06-22T00:00:00.000Z
53126,d003,1993-10-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
53127,d002,1999-05-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
53128,d006,1999-05-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
53129,d001,1997-07-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
53129,d007,1997-01-14T00:00:00.000Z,1997-07-23T00:00:00.000Z
53130,d005,1985-03-31T00:00:00.000Z,9999-01-01T00:00:00.000Z
53131,d004,1994-06-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
53132,d005,1991-09-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
53133,d008,1995-09-23T00:00:00.000Z,2002-03-09T00:00:00.000Z
53134,d007,1985-06-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
53135,d009,1995-05-31T00:00:00.000Z,9999-01-01T00:00:00.000Z
53136,d003,1996-09-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
53137,d004,1994-08-18T00:00:00.000Z,1999-10-10T00:00:00.000Z
53137,d009,1999-10-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
53138,d005,1986-06-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
53139,d005,1986-09-29T00:00:00.000Z,1991-03-06T00:00:00.000Z
53140,d007,1999-02-26T00:00:00.000Z,2001-02-17T00:00:00.000Z
53141,d004,1988-01-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
53142,d004,1986-10-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
53143,d006,1990-08-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
53144,d005,1986-06-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
53145,d002,1987-01-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
53146,d004,1991-04-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
53147,d005,1990-10-30T00:00:00.000Z,1994-02-03T00:00:00.000Z
53147,d008,1994-02-03T00:00:00.000Z,1995-11-22T00:00:00.000Z
53148,d005,1990-04-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
53149,d002,1988-01-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
53150,d004,1985-08-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
53151,d001,1989-10-14T00:00:00.000Z,1998-04-12T00:00:00.000Z
53152,d005,1990-04-20T00:00:00.000Z,1992-10-10T00:00:00.000Z
53153,d008,1993-05-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
53154,d005,1988-09-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
53155,d003,1992-08-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
53156,d001,1996-11-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
53157,d004,1992-12-04T00:00:00.000Z,2002-07-22T00:00:00.000Z
53157,d009,2002-07-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
53158,d004,1988-01-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
53159,d005,1988-02-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
53160,d009,1991-12-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
53161,d005,1985-07-20T00:00:00.000Z,1986-12-23T00:00:00.000Z
53162,d006,1996-03-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
53163,d005,1997-04-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
53164,d005,1999-01-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
53165,d001,1987-12-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
53166,d005,1994-06-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
53167,d001,1994-03-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
53167,d007,1991-10-04T00:00:00.000Z,1994-03-07T00:00:00.000Z
53168,d007,1993-10-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
53169,d002,1992-08-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
53170,d004,1991-10-31T00:00:00.000Z,1994-07-12T00:00:00.000Z
53171,d004,1990-04-13T00:00:00.000Z,1991-04-19T00:00:00.000Z
53172,d005,1989-11-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
53173,d001,1986-10-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
53174,d001,1991-12-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
53175,d009,1992-06-04T00:00:00.000Z,1996-04-14T00:00:00.000Z
53176,d001,1996-04-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
53176,d007,1990-04-21T00:00:00.000Z,1996-04-02T00:00:00.000Z
53177,d004,1988-03-31T00:00:00.000Z,9999-01-01T00:00:00.000Z
53178,d005,1988-12-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
53179,d004,1986-12-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
53180,d007,1998-05-07T00:00:00.000Z,2000-06-08T00:00:00.000Z
53181,d004,1989-06-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
53182,d004,1992-12-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
53183,d009,1992-01-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
53184,d003,1986-09-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
53185,d009,1989-10-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
53186,d005,1987-08-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
53187,d004,1997-10-12T00:00:00.000Z,2002-07-26T00:00:00.000Z
53187,d009,2002-07-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
53188,d008,1990-08-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
53189,d004,1988-08-12T00:00:00.000Z,1997-05-19T00:00:00.000Z
53190,d001,1989-10-03T00:00:00.000Z,2001-11-11T00:00:00.000Z
53191,d004,1998-06-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
53192,d005,1985-12-14T00:00:00.000Z,1993-03-13T00:00:00.000Z
53193,d004,1989-04-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
53194,d005,1987-04-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
53195,d007,1997-12-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
53196,d001,2001-11-09T00:00:00.000Z,9999-01-01T00:00:00.000Z
53196,d007,1995-09-27T00:00:00.000Z,2001-11-09T00:00:00.000Z
53197,d007,1991-03-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
53198,d004,1998-07-11T00:00:00.000Z,2002-02-14T00:00:00.000Z
53199,d004,1991-06-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
53200,d001,1990-06-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
53201,d005,1987-11-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
53202,d005,1997-02-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
53203,d001,1991-09-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
53204,d007,1992-05-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
53205,d004,1998-05-31T00:00:00.000Z,9999-01-01T00:00:00.000Z
53206,d005,1997-11-23T00:00:00.000Z,1998-10-09T00:00:00.000Z
53206,d009,1994-02-20T00:00:00.000Z,1997-11-23T00:00:00.000Z
53207,d005,1996-12-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
53208,d004,1994-04-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
53209,d004,1986-09-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
53210,d007,1996-09-03T00:00:00.000Z,1996-10-13T00:00:00.000Z
53211,d005,1996-07-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
53212,d004,1985-12-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
53213,d002,1994-02-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
53214,d004,1991-08-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
53215,d004,1990-06-24T00:00:00.000Z,1991-07-04T00:00:00.000Z
53216,d004,1989-05-06T00:00:00.000Z,1991-09-25T00:00:00.000Z
53216,d006,1991-09-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
53217,d005,1986-05-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
53218,d007,1985-08-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
53219,d004,1985-09-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
53220,d001,1999-09-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
53221,d005,1997-03-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
53222,d005,1993-07-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
53223,d009,1986-12-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
53224,d004,1999-03-14T00:00:00.000Z,1999-05-25T00:00:00.000Z
53224,d005,1998-11-05T00:00:00.000Z,1999-03-14T00:00:00.000Z
53225,d007,1993-10-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
